STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_COHORT_1718,ALL_RATE_1718,MAM_COHORT_1718,MAM_RATE_1718,MAS_COHORT_1718,MAS_RATE_1718,MBL_COHORT_1718,MBL_RATE_1718,MHI_COHORT_1718,MHI_RATE_1718,MTR_COHORT_1718,MTR_RATE_1718,MWH_COHORT_1718,MWH_RATE_1718,CWD_COHORT_1718,CWD_RATE_1718,ECD_COHORT_1718,ECD_RATE_1718,FCS_COHORT_1718,FCS_RATE_1718,HOM_COHORT_1718,HOM_RATE_1718,LEP_COHORT_1718,LEP_RATE_1718,DATE_CUR
OKLAHOMA,40,4006930,OK-01-I030,CAVE SPRINGS,4.00693E+11,OK-01-I030-01-I030-705,CAVE SPRINGS HS,26,LE20,24,LE20,.,.,.,.,.,.,.,.,2,PS,9,LT50,24,LE20,.,.,.,.,2,PS,23-Sep-19
OKLAHOMA,40,4006960,OK-08-I160,CEMENT,4.00696E+11,OK-08-I160-08-I160-715,CEMENT HS,19,GE80,2,PS,.,.,.,.,.,.,.,.,17,GE80,5,PS,16,GE80,1,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007140,OK-68-I007,CENTRAL,4.00714E+11,OK-68-I007-68-I007-705,CENTRAL HS,46,70-79,20,GE80,.,.,.,.,3,PS,12,GE50,11,GE50,4,PS,28,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007170,OK-69-I034,CENTRAL HIGH,4.00717E+11,OK-69-I034-69-I034-705,CENTRAL HIGH HS,29,GE80,2,PS,.,.,1,PS,2,PS,.,.,24,GE80,2,PS,7,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007290,OK-41-I001,CHANDLER,4.00729E+11,OK-41-I001-41-I001-705,CHANDLER HS,85,90-94,22,GE80,2,PS,1,PS,4,PS,11,GE50,45,GE90,4,PS,35,80-89,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007320,OK-16-I132,CHATTANOOGA,4.00732E+11,OK-16-I132-16-I132-705,CHATTANOOGA HS,19,60-79,1,PS,.,.,.,.,.,.,2,PS,16,GE80,2,PS,7,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007350,OK-49-I019,CHECOTAH,4.00735E+11,OK-49-I019-49-I019-705,CHECOTAH HS,117,75-79,41,80-89,4,PS,5,PS,4,PS,4,PS,59,70-79,11,LT50,87,75-79,1,PS,8,GE50,.,.,23-Sep-19
OKLAHOMA,40,4007380,OK-66-I003,CHELSEA,4.00738E+11,OK-66-I003-66-I003-705,CHELSEA HS,66,80-84,37,80-89,.,.,1,PS,2,PS,.,.,26,60-79,1,PS,62,85-89,3,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007410,OK-02-I046,CHEROKEE,4.00741E+11,OK-02-I046-02-I046-705,CHEROKEE HS,23,GE80,2,PS,.,.,.,.,.,.,1,PS,20,GE80,3,PS,8,GE50,1,PS,5,PS,.,.,23-Sep-19
OKLAHOMA,40,4007500,OK-65-I007,CHEYENNE,4.0075E+11,OK-65-I007-65-I007-705,CHEYENNE HS,19,60-79,1,PS,.,.,1,PS,3,PS,7,GE50,7,GE50,1,PS,7,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007560,OK-26-I001,CHICKASHA,4.00756E+11,OK-26-I001-26-I001-705,CHICKASHA HS,191,75-79,15,GE50,3,PS,20,60-79,18,GE80,12,GE50,123,75-79,12,LT50,127,70-74,.,.,27,GE80,2,PS,23-Sep-19
OKLAHOMA,40,4007620,OK-55-I004,CHOCTAW-NICOMA PARK,4.00762E+11,OK-55-I004-55-I004-705,CHOCTAW HS,416,92,47,70-79,3,PS,24,GE80,23,GE80,18,GE80,301,93,14,LT50,164,85-89,.,.,.,.,1,PS,23-Sep-19
OKLAHOMA,40,4007670,OK-46-I032,CHOUTEAU-MAZIE,4.00767E+11,OK-46-I032-46-I032-705,CHOUTEAU-MAZIE HS,58,70-79,7,GE50,.,.,.,.,4,PS,14,GE50,33,60-69,5,PS,34,50-59,2,PS,9,GE50,4,PS,23-Sep-19
OKLAHOMA,40,4007710,OK-44-I092,CIMARRON,4.00771E+11,OK-44-I092-44-I092-705,CIMARRON HS,18,GE80,1,PS,.,.,.,.,3,PS,1,PS,13,GE50,.,.,12,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4007740,OK-66-I001,CLAREMORE,4.00774E+11,OK-66-I001-66-I001-705,CLAREMORE HS,346,80,75,85-89,5,PS,6,GE50,28,60-79,34,70-79,198,80-84,54,60-69,145,65-69,2,PS,12,LT50,3,PS,23-Sep-19
OKLAHOMA,40,4007800,OK-64-I010,CLAYTON,4.0078E+11,OK-64-I010-64-I010-705,CLAYTON HS,31,70-79,7,GE50,1,PS,.,.,.,.,.,.,23,60-79,7,GE50,17,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4008040,OK-59-I006,CLEVELAND,4.00804E+11,OK-59-I006-59-I006-705,CLEVELAND HS,135,80-84,22,GE80,1,PS,2,PS,5,PS,8,GE50,97,80-84,2,PS,88,75-79,.,.,1,PS,.,.,23-Sep-19
OKLAHOMA,40,4008070,OK-20-I099,CLINTON,4.00807E+11,OK-20-I099-20-I099-705,CLINTON HS,179,85-89,12,GE50,1,PS,3,PS,85,90-94,6,GE50,72,85-89,5,PS,136,85-89,.,.,39,GE90,20,GE80,23-Sep-19
OKLAHOMA,40,4008130,OK-15-I001,COALGATE,4.00813E+11,OK-15-I001-15-I001-705,COALGATE HS,48,GE90,18,GE80,1,PS,.,.,3,PS,1,PS,25,GE80,1,PS,28,GE80,1,PS,2,PS,.,.,23-Sep-19
OKLAHOMA,40,4008220,OK-07-I004,COLBERT,4.00822E+11,OK-07-I004-07-I004-715,COLBERT HS,52,70-79,22,GE80,2,PS,2,PS,1,PS,.,.,25,60-79,4,PS,40,70-79,5,PS,1,PS,.,.,23-Sep-19
OKLAHOMA,40,4008250,OK-21-I004,COLCORD,4.00825E+11,OK-21-I004-21-I004-715,COLCORD HS,73,75-79,40,80-89,2,PS,.,.,3,PS,.,.,28,60-79,10,GE50,73,75-79,.,.,1,PS,3,PS,23-Sep-19
OKLAHOMA,40,4008310,OK-35-I035,COLEMAN,4.00831E+11,OK-35-I035-35-I035-705,COLEMAN HS,15,GE50,4,PS,.,.,.,.,2,PS,2,PS,7,GE50,6,GE50,10,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4008370,OK-72-I006,COLLINSVILLE,4.00837E+11,OK-72-I006-72-I006-705,COLLINSVILLE HS,209,90,42,GE90,14,GE50,2,PS,5,PS,43,GE90,103,85-89,7,LT50,59,70-79,1,PS,1,PS,1,PS,23-Sep-19
OKLAHOMA,40,4008460,OK-69-I002,COMANCHE,4.00846E+11,OK-69-I002-69-I002-705,COMANCHE HS,68,90-94,7,GE50,.,.,.,.,5,PS,3,PS,53,GE90,15,GE50,39,GE90,.,.,18,GE80,.,.,23-Sep-19
OKLAHOMA,40,4008490,OK-58-I018,COMMERCE,4.00849E+11,OK-58-I018-58-I018-705,COMMERCE HS,58,70-79,18,GE80,1,PS,.,.,10,GE50,9,GE50,20,60-79,4,PS,47,70-79,.,.,1,PS,2,PS,23-Sep-19
OKLAHOMA,40,4008610,OK-74-I004,COPAN,4.00861E+11,OK-74-I004-74-I004-720,COPAN HS,17,60-79,3,PS,1,PS,.,.,2,PS,3,PS,8,GE50,2,PS,10,GE50,.,.,2,PS,.,.,23-Sep-19
OKLAHOMA,40,4008640,OK-75-I078,CORDELL,4.00864E+11,OK-75-I078-75-I078-705,CORDELL HS,50,GE90,7,GE50,.,.,3,PS,2,PS,.,.,38,GE90,.,.,21,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4008640,OK-75-I078,CORDELL,4.00864E+11,OK-75-I078-75-I078-610,CORDELL JHS,3,PS,.,.,.,.,.,.,.,.,.,.,3,PS,1,PS,3,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4008790,OK-24-I094,COVINGTON-DOUGLAS,4.00879E+11,OK-24-I094-24-I094-705,COVINGTON-DOUGLAS HS,21,GE80,.,.,.,.,.,.,1,PS,4,PS,16,GE80,.,.,16,GE80,1,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4008850,OK-73-I017,COWETA,4.00885E+11,OK-73-I017-73-I017-705,COWETA HS,250,90-94,69,90-94,5,PS,9,GE50,10,GE50,.,.,157,85-89,5,PS,84,80-84,.,.,1,PS,2,PS,23-Sep-19
OKLAHOMA,40,4008850,OK-73-I017,COWETA,4.00885E+11,OK-73-I017-73-I017-710,COWETA INTERMEDIATE HS,2,PS,.,.,.,.,.,.,.,.,.,.,2,PS,.,.,2,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4008940,OK-42-I014,COYLE,4.00894E+11,OK-42-I014-42-I014-705,COYLE HS,21,GE80,1,PS,.,.,4,PS,1,PS,9,GE50,6,GE50,1,PS,15,GE50,1,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009000,OK-42-I002,CRESCENT,4.009E+11,OK-42-I002-42-I002-715,CRESCENT HS,41,GE90,11,GE50,.,.,1,PS,2,PS,.,.,27,GE80,.,.,20,GE80,2,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009060,OK-55-I053,CROOKED OAK,4.00906E+11,OK-55-I053-55-I053-705,CROOKED OAK HS,89,85-89,3,PS,2,PS,9,GE50,64,85-89,1,PS,10,GE50,2,PS,21,GE80,.,.,.,.,24,GE80,23-Sep-19
OKLAHOMA,40,4009090,OK-61-I028,CROWDER,4.00909E+11,OK-61-I028-61-I028-705,CROWDER HS,27,GE80,9,GE50,.,.,.,.,.,.,1,PS,17,GE80,2,PS,17,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009240,OK-60-I067,CUSHING,4.00924E+11,OK-60-I067-60-I067-705,CUSHING HS,122,90-94,18,GE80,1,PS,2,PS,7,GE50,16,GE80,78,85-89,23,60-79,50,80-89,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009300,OK-08-I064,CYRIL,4.0093E+11,OK-08-I064-08-I064-715,CYRIL HS,21,GE80,5,PS,.,.,.,.,2,PS,1,PS,13,GE50,6,GE50,16,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009390,OK-63-I002,DALE,4.00939E+11,OK-63-I002-63-I002-705,DALE HS,50,GE90,11,GE50,.,.,1,PS,3,PS,.,.,35,80-89,.,.,16,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009450,OK-41-I003,DAVENPORT,4.00945E+11,OK-41-I003-41-I003-705,DAVENPORT HS,28,GE80,5,PS,.,.,1,PS,.,.,2,PS,20,GE80,.,.,16,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009510,OK-50-I010,DAVIS,4.00951E+11,OK-50-I010-50-I010-705,DAVIS HS,62,90-94,18,GE80,.,.,.,.,1,PS,1,PS,42,GE90,9,GE50,16,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009570,OK-55-I006,DEER CREEK,4.00957E+11,OK-55-I006-55-I006-705,DEER CREEK HS,350,94,22,GE80,16,GE80,19,GE80,23,GE80,8,GE50,262,GE95,53,GE90,30,GE80,.,.,.,.,4,PS,23-Sep-19
OKLAHOMA,40,4009750,OK-19-I021,DEPEW,4.00975E+11,OK-19-I021-19-I021-705,DEPEW HS,33,GE90,10,GE50,.,.,2,PS,1,PS,1,PS,19,GE80,6,GE50,18,GE80,1,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009780,OK-56-I008,DEWAR,4.00978E+11,OK-56-I008-56-I008-715,DEWAR HS,29,60-79,13,GE50,.,.,2,PS,1,PS,1,PS,12,GE50,10,GE50,29,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009810,OK-74-I007,DEWEY,4.00981E+11,OK-74-I007-74-I007-705,DEWEY HS,90,80-84,28,60-79,.,.,4,PS,3,PS,1,PS,54,80-89,5,PS,36,70-79,1,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4009870,OK-47-I002,DIBBLE,4.00987E+11,OK-47-I002-47-I002-715,DIBBLE HS,56,80-89,4,PS,.,.,.,.,5,PS,5,PS,42,70-79,5,PS,21,60-79,.,.,1,PS,2,PS,23-Sep-19
OKLAHOMA,40,4009910,OK-10-I077,DICKSON,4.00991E+11,OK-10-I077-10-I077-705,DICKSON HS,92,80-84,24,GE80,2,PS,5,PS,3,PS,5,PS,53,80-89,2,PS,38,70-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4010050,OK-37-I002,DOVER,4.01005E+11,OK-37-I002-37-I002-705,DOVER HS,14,GE50,2,PS,.,.,.,.,6,GE50,.,.,6,GE50,5,PS,12,GE50,.,.,.,.,1,PS,23-Sep-19
OKLAHOMA,40,4010170,OK-24-I085,DRUMMOND,4.01017E+11,OK-24-I085-24-I085-705,DRUMMOND HS,20,GE80,.,.,1,PS,.,.,1,PS,.,.,18,GE80,5,PS,8,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4010200,OK-19-I039,DRUMRIGHT,4.0102E+11,OK-19-I039-19-I039-705,DRUMRIGHT HS,54,80-89,7,GE50,.,.,1,PS,1,PS,9,GE50,36,80-89,5,PS,28,60-79,.,.,6,GE50,.,.,23-Sep-19
OKLAHOMA,40,4010260,OK-33-I014,DUKE,4.01026E+11,OK-33-I014-33-I014-705,DUKE HS,7,GE50,1,PS,.,.,.,.,2,PS,.,.,4,PS,3,PS,6,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4010290,OK-69-I001,DUNCAN,4.01029E+11,OK-69-I001-69-I001-705,DUNCAN HS,247,80,16,60-79,1,PS,22,60-79,47,GE90,12,GE50,149,75-79,33,70-79,109,75-79,.,.,27,60-79,8,GE50,23-Sep-19
OKLAHOMA,40,4010350,OK-07-I072,DURANT,4.01035E+11,OK-07-I072-07-I072-705,DURANT HS,229,87,59,80-89,5,PS,1,PS,27,GE80,16,60-79,121,85-89,33,80-89,107,75-79,.,.,6,GE50,3,PS,23-Sep-19
OKLAHOMA,40,4010440,OK-48-I013,EAGLETOWN,4.01044E+11,OK-48-I013-48-I013-705,EAGLETOWN HS,11,GE50,1,PS,.,.,.,.,.,.,.,.,10,GE50,2,PS,6,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4010500,OK-63-I005,EARLSBORO,4.0105E+11,OK-63-I005-63-I005-705,EARLSBORO HS,21,GE80,2,PS,.,.,3,PS,1,PS,4,PS,11,GE50,2,PS,4,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4010590,OK-55-I012,EDMOND,4.01059E+11,OK-55-I012-55-I012-705,MEMORIAL HS,554,94,16,GE80,23,GE80,57,80-89,63,85-89,36,GE90,359,96,10,LT50,114,85-89,.,.,1,PS,14,GE50,23-Sep-19
OKLAHOMA,40,4010590,OK-55-I012,EDMOND,4.01059E+11,OK-55-I012-55-I012-720,SANTA FE HS,549,93,13,GE50,44,GE90,127,90-94,56,80-89,48,GE90,261,90-94,10,LT50,134,85-89,.,.,3,PS,5,PS,23-Sep-19
OKLAHOMA,40,4010590,OK-55-I012,EDMOND,4.01059E+11,OK-55-I012-55-I012-715,NORTH HS,679,94,16,GE80,25,GE80,54,80-89,65,85-89,44,GE90,475,95,6,LT50,84,80-84,.,.,1,PS,2,PS,23-Sep-19
OKLAHOMA,40,4010650,OK-09-I034,EL RENO,4.01065E+11,OK-09-I034-09-I034-705,EL RENO HS,251,86,38,70-79,2,PS,14,GE50,51,GE90,30,GE80,116,85-89,6,LT50,152,85-89,1,PS,5,PS,11,GE50,23-Sep-19
OKLAHOMA,40,4010710,OK-16-I016,ELGIN,4.01071E+11,OK-16-I016-16-I016-705,ELGIN HS,171,GE95,18,GE80,1,PS,6,GE50,13,GE50,14,GE50,119,GE95,9,GE50,46,80-89,2,PS,1,PS,.,.,23-Sep-19
OKLAHOMA,40,4010740,OK-05-I006,ELK CITY,4.01074E+11,OK-05-I006-05-I006-705,ELK CITY HS,161,80-84,14,GE50,.,.,4,PS,30,GE80,4,PS,109,80-84,3,PS,66,70-74,.,.,8,LT50,8,GE50,23-Sep-19
OKLAHOMA,40,4010740,OK-05-I006,ELK CITY,4.01074E+11,OK-05-I006-05-I006-610,ELK CITY MS,9,LT50,2,PS,.,.,.,.,2,PS,.,.,5,PS,.,.,5,PS,.,.,2,PS,.,.,23-Sep-19
OKLAHOMA,40,4010860,OK-25-I072,ELMORE CITY-PERNELL,4.01086E+11,OK-25-I072-25-I072-715,SENIOR HS,33,GE90,3,PS,.,.,.,.,4,PS,3,PS,23,GE80,1,PS,24,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4010890,OK-69-I021,EMPIRE,4.01089E+11,OK-69-I021-69-I021-715,EMPIRE HS,38,80-89,.,.,.,.,.,.,4,PS,1,PS,33,80-89,2,PS,21,GE80,1,PS,.,.,1,PS,23-Sep-19
OKLAHOMA,40,4010920,OK-24-I057,ENID,4.01092E+11,OK-24-I057-24-I057-705,ENID HS,469,85,17,60-79,50,70-79,14,GE50,93,90-94,40,80-89,255,85-89,21,LE20,295,80-84,.,.,13,GE50,42,70-79,23-Sep-19
OKLAHOMA,40,4011040,OK-05-I051,ERICK,4.01104E+11,OK-05-I051-05-I051-715,ERICK HS,19,GE80,.,.,1,PS,.,.,3,PS,1,PS,14,GE50,.,.,5,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4011160,OK-49-I001,EUFAULA,4.01116E+11,OK-49-I001-49-I001-710,EUFAULA HS,87,75-79,33,70-79,1,PS,5,PS,1,PS,1,PS,46,80-89,8,LT50,51,70-79,2,PS,4,PS,.,.,23-Sep-19
OKLAHOMA,40,4011250,OK-58-I031,FAIRLAND,4.01125E+11,OK-58-I031-58-I031-705,FAIRLAND HS,44,GE90,19,GE80,.,.,1,PS,2,PS,.,.,22,GE80,4,PS,27,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4011280,OK-44-I084,FAIRVIEW,4.01128E+11,OK-44-I084-44-I084-705,FAIRVIEW HS,44,80-89,5,PS,.,.,.,.,3,PS,2,PS,34,80-89,3,PS,25,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4011430,OK-23-I002,FARGO,4.01143E+11,OK-23-I002-23-I002-705,FARGO HS,31,70-79,3,PS,.,.,.,.,4,PS,.,.,24,60-79,2,PS,22,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4011580,OK-13-I010,FELT,4.01158E+11,OK-13-I010-13-I010-705,FELT HS,10,GE50,.,.,2,PS,.,.,2,PS,.,.,6,GE50,1,PS,4,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4011700,OK-16-I009,FLETCHER,4.0117E+11,OK-16-I009-16-I009-715,FLETCHER HS,34,80-89,5,PS,.,.,.,.,6,GE50,2,PS,21,GE80,3,PS,13,GE50,.,.,1,PS,.,.,23-Sep-19
OKLAHOMA,40,4011880,OK-04-I123,FORGAN,4.01188E+11,OK-04-I123-04-I123-705,FORGAN HS,14,GE50,.,.,.,.,.,.,5,PS,1,PS,8,GE50,4,PS,8,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4011970,OK-51-I003,FORT GIBSON,4.01197E+11,OK-51-I003-51-I003-705,FORT GIBSON HS,232,51,105,50-54,1,PS,4,PS,12,GE50,6,GE50,104,50-54,15,LT50,70,40-44,.,.,1,PS,.,.,23-Sep-19
OKLAHOMA,40,4012000,OK-77-I005,FORT SUPPLY,4.012E+11,OK-77-I005-77-I005-705,FORT SUPPLY HS,6,GE50,.,.,.,.,.,.,.,.,1,PS,5,PS,.,.,1,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012060,OK-10-I074,FOX,4.01206E+11,OK-10-I074-10-I074-705,FOX HS,24,60-79,4,PS,.,.,.,.,1,PS,2,PS,17,60-79,1,PS,16,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012090,OK-66-I007,FOYIL,4.01209E+11,OK-66-I007-66-I007-705,FOYIL HS,46,70-79,11,GE50,.,.,1,PS,3,PS,3,PS,28,60-79,7,GE50,23,60-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012150,OK-71-I158,FREDERICK,4.01215E+11,OK-71-I158-71-I158-710,FREDERICK HS,78,85-89,.,.,.,.,5,PS,32,80-89,3,PS,38,80-89,8,GE50,54,70-79,.,.,7,GE50,7,GE50,23-Sep-19
OKLAHOMA,40,4012180,OK-76-I006,FREEDOM,4.01218E+11,OK-76-I006-76-I006-705,FREEDOM HS,9,GE50,.,.,.,.,.,.,3,PS,.,.,6,GE50,.,.,6,GE50,.,.,2,PS,.,.,23-Sep-19
OKLAHOMA,40,4012300,OK-12-I002,FORT TOWSON,4.0123E+11,OK-12-I002-12-I002-705,FORT TOWSON HS,30,GE80,5,PS,.,.,1,PS,1,PS,1,PS,22,GE80,6,GE50,29,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012390,OK-68-I004,GANS,4.01239E+11,OK-68-I004-68-I004-715,GANS HS,26,GE80,11,GE50,.,.,.,.,.,.,2,PS,13,GE50,6,GE50,25,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012420,OK-24-I047,GARBER,4.01242E+11,OK-24-I047-24-I047-715,GARBER HS,27,GE80,.,.,.,.,.,.,.,.,.,.,27,GE80,5,PS,7,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012570,OK-06-I080,GEARY,4.01257E+11,OK-06-I080-06-I080-715,GEARY HS,27,60-79,7,LT50,.,.,1,PS,5,PS,2,PS,12,GE50,1,PS,16,40-59,.,.,.,.,1,PS,23-Sep-19
OKLAHOMA,40,4012630,OK-16-I004,GERONIMO,4.01263E+11,OK-16-I004-16-I004-705,GERONIMO HS,24,GE80,6,GE50,.,.,.,.,4,PS,2,PS,12,GE50,4,PS,15,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012690,OK-60-I101,GLENCOE,4.01269E+11,OK-60-I101-60-I101-705,GLENCOE HS,22,GE80,6,GE50,.,.,.,.,.,.,1,PS,15,GE50,3,PS,13,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4012720,OK-72-I013,GLENPOOL,4.01272E+11,OK-72-I013-72-I013-705,GLENPOOL HS,200,85-89,40,80-89,6,GE50,7,GE50,19,60-79,43,80-89,85,85-89,8,LT50,72,75-79,.,.,4,PS,5,PS,23-Sep-19
OKLAHOMA,40,4012870,OK-70-I060,GOODWELL,4.01287E+11,OK-70-I060-70-I060-705,GOODWELL HS,16,GE80,.,.,.,.,.,.,8,GE50,.,.,8,GE50,.,.,7,GE50,.,.,.,.,5,PS,23-Sep-19
OKLAHOMA,40,4012900,OK-68-I006,GORE,4.0129E+11,OK-68-I006-68-I006-715,GORE HS,51,60-69,27,60-79,1,PS,.,.,.,.,3,PS,20,60-79,9,LT50,34,50-59,1,PS,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013080,OK-08-I086,GRACEMONT,4.01308E+11,OK-08-I086-08-I086-705,GRACEMONT HS,12,GE50,7,GE50,.,.,.,.,1,PS,.,.,4,PS,.,.,9,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013200,OK-71-I249,GRANDFIELD,4.0132E+11,OK-71-I249-71-I249-715,GRANDFIELD HS,11,GE50,.,.,.,.,.,.,5,PS,2,PS,4,PS,1,PS,10,GE50,.,.,.,.,1,PS,23-Sep-19
OKLAHOMA,40,4013290,OK-28-I003,GRANITE,4.01329E+11,OK-28-I003-28-I003-715,GRANITE HS,22,GE80,.,.,.,.,.,.,2,PS,1,PS,19,GE80,2,PS,11,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013530,OK-21-I002,GROVE,4.01353E+11,OK-21-I002-21-I002-705,GROVE HS,172,80-84,65,85-89,3,PS,1,PS,7,GE50,1,PS,95,75-79,9,LT50,84,70-74,.,.,10,LT50,.,.,23-Sep-19
OKLAHOMA,40,4013560,OK-42-I001,GUTHRIE,4.01356E+11,OK-42-I001-42-I001-705,GUTHRIE HS,268,68,9,LT50,.,.,20,60-79,24,60-79,41,60-69,174,65-69,17,LE20,143,55-59,5,PS,1,PS,4,PS,23-Sep-19
OKLAHOMA,40,4013590,OK-70-I008,GUYMON,4.01359E+11,OK-70-I008-70-I008-705,GUYMON HS,279,60,3,PS,11,GE50,4,PS,193,60-64,1,PS,67,65-69,32,60-69,178,50-54,.,.,28,21-39,89,25-29,23-Sep-19
OKLAHOMA,40,4013620,OK-61-I011,HAILEYVILLE,4.01362E+11,OK-61-I011-61-I011-705,HAILEYVILLE HS,31,80-89,22,GE80,.,.,.,.,.,.,1,PS,8,GE50,2,PS,30,GE80,1,PS,1,PS,.,.,23-Sep-19
OKLAHOMA,40,4013650,OK-65-I066,HAMMON,4.01365E+11,OK-65-I066-65-I066-705,HAMMON HS,8,GE50,2,PS,.,.,1,PS,2,PS,.,.,3,PS,.,.,2,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013680,OK-49-I064,HANNA,4.01368E+11,OK-49-I064-49-I064-705,HANNA HS,2,PS,1,PS,.,.,.,.,.,.,.,.,1,PS,.,.,2,PS,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013740,OK-70-I015,HARDESTY,4.01374E+11,OK-70-I015-70-I015-705,HARDESTY HS,9,GE50,.,.,.,.,.,.,4,PS,.,.,5,PS,3,PS,6,GE50,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013890,OK-55-I007,HARRAH,4.01389E+11,OK-55-I007-55-I007-705,HARRAH HS,164,80-84,34,GE90,2,PS,2,PS,3,PS,4,PS,119,75-79,6,LT50,65,75-79,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013920,OK-61-I001,HARTSHORNE,4.01392E+11,OK-61-I001-61-I001-705,HARTSHORNE HS,61,75-79,42,70-79,.,.,3,PS,4,PS,.,.,12,GE50,5,PS,59,80-89,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4013950,OK-51-I002,HASKELL,4.01395E+11,OK-51-I002-51-I002-715,HASKELL HS,72,80-84,15,GE50,.,.,4,PS,3,PS,2,PS,48,70-79,19,60-79,58,80-89,1,PS,15,GE50,.,.,23-Sep-19
OKLAHOMA,40,4014080,OK-48-I006,HAWORTH,4.01408E+11,OK-48-I006-48-I006-705,HAWORTH HS,37,80-89,7,GE50,1,PS,4,PS,2,PS,.,.,23,GE80,2,PS,26,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4014130,OK-10-I055,HEALDTON,4.01413E+11,OK-10-I055-10-I055-705,HEALDTON HS,48,GE90,.,.,.,.,.,.,5,PS,12,GE50,31,GE90,.,.,29,GE80,.,.,.,.,.,.,23-Sep-19
OKLAHOMA,40,4014160,OK-40-I003,HEAVENER,4.01416E+11,OK-40-I003-40-I003-705,HEAVENER HS,84,75-79,46,70-79,2,PS,.,.,17,GE80,.,.,19,60-79,3,PS,83,75-79,.,.,.,.,2,PS,23-Sep-19
OKLAHOMA,40,4014340,OK-37-I016,HENNESSEY,4.01434E+11,OK-37-I016-37-I016-705,HENNESSEY HS,65,90-94,4,PS,.,.,.,.,31,GE90,.,.,30,GE80,11,GE50,58,GE90,.,.,.,.,8,GE50,23-Sep-19
