STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_COHORT_1718,ALL_RATE_1718,MAM_COHORT_1718,MAM_RATE_1718,MAS_COHORT_1718,MAS_RATE_1718,MBL_COHORT_1718,MBL_RATE_1718,MHI_COHORT_1718,MHI_RATE_1718,MTR_COHORT_1718,MTR_RATE_1718,MWH_COHORT_1718,MWH_RATE_1718,CWD_COHORT_1718,CWD_RATE_1718,ECD_COHORT_1718,ECD_RATE_1718,FCS_COHORT_1718,FCS_RATE_1718,HOM_COHORT_1718,HOM_RATE_1718,LEP_COHORT_1718,LEP_RATE_1718,DATE_CUR
TEXAS,48,4812810,TX-191901,CANYON ISD,4.81281E+11,TX-191901-191901002,RANDALL H S,368,96,,,5,PS,15,GE50,84,GE95,5,PS,259,GE95,26,GE80,63,90-94,9,GE50,4,PS,6,GE50,23-Sep-19
TEXAS,48,4812810,TX-191901,CANYON ISD,4.81281E+11,TX-191901-191901004,MIDWAY ALTERNATIVE H S,47,80-89,,,,,2,PS,12,GE50,,,33,80-89,,,19,60-79,1,PS,3,PS,,,23-Sep-19
TEXAS,48,4812870,TX-201913,CARLISLE ISD,4.81287E+11,TX-201913-201913001,CARLISLE SCHOOL,42,80-89,2,PS,,,,,15,GE50,1,PS,24,60-79,3,PS,25,GE80,,,1,PS,6,GE50,23-Sep-19
TEXAS,48,4812990,TX-064903,CARRIZO SPRINGS CISD,4.81299E+11,TX-064903-064903001,CARRIZO SPRINGS H S,151,90-94,,,,,1,PS,141,90-94,,,9,GE50,14,GE50,105,85-89,2,PS,20,GE80,4,PS,23-Sep-19
TEXAS,48,4813020,TX-220919,CARROLL ISD,4.81302E+11,TX-220919-220919001,CARROLL SENIOR H S,707,GE99,1,PS,70,GE95,22,GE80,70,GE95,23,GE80,521,GE99,37,80-89,8,GE50,1,PS,1,PS,7,GE50,23-Sep-19
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,4.81305E+11,TX-057903-057903002,SMITH H S,405,98,,,32,GE90,85,GE95,220,GE95,8,GE50,60,GE90,33,GE90,260,GE95,1,PS,10,GE50,43,GE90,23-Sep-19
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,4.81305E+11,TX-057903-057903001,TURNER H S,457,95,2,PS,18,GE80,24,GE80,353,95,6,GE50,54,GE90,29,GE80,301,97,,,14,GE50,63,90-94,23-Sep-19
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,4.81305E+11,TX-057903-057903003,GRIMES EDUCATION CENTER,56,60-69,,,3,PS,6,GE50,39,60-69,2,PS,6,GE50,1,PS,35,60-69,,,5,PS,9,GE50,23-Sep-19
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,4.81305E+11,TX-057903-057903006,CREEKVIEW H S,466,97,3,PS,66,GE95,66,GE95,214,GE95,11,GE50,106,GE95,29,GE80,236,GE95,1,PS,5,PS,61,85-89,23-Sep-19
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,4.81305E+11,TX-057903-057903007,RANCHVIEW H S,210,97,,,41,GE90,85,GE95,42,GE90,12,GE50,30,GE80,15,GE50,98,GE95,,,9,GE50,20,GE80,23-Sep-19
TEXAS,48,4813050,TX-057903,CARROLLTON-FARMERS BRANCH ISD,4.81305E+11,TX-057903-057903010,EARLY COLLEGE H S,80,GE95,,,6,GE50,2,PS,71,GE95,,,1,PS,,,60,GE90,,,,,8,GE50,23-Sep-19
TEXAS,48,4813110,TX-183902,CARTHAGE ISD,4.81311E+11,TX-183902-183902001,CARTHAGE H S,195,GE95,,,1,PS,39,GE90,33,GE90,1,PS,121,GE95,29,GE80,101,GE95,,,,,5,PS,23-Sep-19
TEXAS,48,4813170,TX-220917,CASTLEBERRY ISD,4.81317E+11,TX-220917-220917001,CASTLEBERRY H S,223,92,,,,,3,PS,185,90-94,1,PS,34,GE90,14,GE50,177,90-94,,,4,PS,43,GE90,23-Sep-19
TEXAS,48,4813170,TX-220917,CASTLEBERRY ISD,4.81317E+11,TX-220917-220917003,REACH H S,36,70-79,,,1,PS,1,PS,31,80-89,,,3,PS,,,31,80-89,,,2,PS,8,GE50,23-Sep-19
TEXAS,48,4813200,TX-001902,CAYUGA ISD,4.8132E+11,TX-001902-001902001,CAYUGA H S,39,GE90,,,2,PS,1,PS,1,PS,2,PS,33,GE90,6,GE50,14,GE50,,,2,PS,,,23-Sep-19
TEXAS,48,4813230,TX-057904,CEDAR HILL ISD,4.81323E+11,TX-057904-057904001,CEDAR HILL H S,534,93,1,PS,5,PS,391,93,102,90-94,15,GE50,20,GE80,69,75-79,335,93,2,PS,9,GE50,10,GE50,23-Sep-19
TEXAS,48,4813230,TX-057904,CEDAR HILL ISD,4.81323E+11,TX-057904-057904003,CEDAR HILL COLLEGIATE H S,101,GE95,,,5,PS,64,GE95,25,GE80,1,PS,6,GE50,,,48,GE90,,,,,,,23-Sep-19
TEXAS,48,4813260,TX-116902,CELESTE ISD,4.81326E+11,TX-116902-116902001,CELESTE H S,29,GE80,,,,,,,2,PS,1,PS,26,GE80,3,PS,16,GE80,,,1,PS,,,23-Sep-19
TEXAS,48,4813290,TX-043903,CELINA ISD,4.81329E+11,TX-043903-043903001,CELINA H S,163,GE95,2,PS,1,PS,5,PS,37,GE90,4,PS,114,GE95,9,GE50,28,GE80,,,1,PS,1,PS,23-Sep-19
TEXAS,48,4813320,TX-210901,CENTER ISD,4.81332E+11,TX-210901-210901001,CENTER H S,162,90-94,,,9,GE50,37,80-89,58,GE90,1,PS,57,GE90,21,GE80,121,90-94,,,3,PS,26,GE80,23-Sep-19
TEXAS,48,4813350,TX-133901,CENTER POINT ISD,4.81335E+11,TX-133901-133901001,CENTER POINT H S,33,GE90,,,,,,,20,GE80,,,13,GE50,1,PS,25,GE80,,,2,PS,1,PS,23-Sep-19
TEXAS,48,4813380,TX-228904,CENTERVILLE ISD,4.81338E+11,TX-228904-228904001,CENTERVILLE H S,8,GE50,,,,,,,1,PS,,,7,GE50,1,PS,6,GE50,,,,,1,PS,23-Sep-19
TEXAS,48,4813410,TX-145902,CENTERVILLE ISD,4.81341E+11,TX-145902-145902001,CENTERVILLE JR-SR H S,47,GE90,1,PS,,,5,PS,8,GE50,1,PS,32,GE90,4,PS,21,GE80,,,5,PS,,,23-Sep-19
TEXAS,48,4813440,TX-174908,CENTRAL HEIGHTS ISD,4.81344E+11,TX-174908-174908001,CENTRAL HEIGHTS H S,91,GE95,1,PS,,,4,PS,13,GE50,2,PS,71,GE95,8,GE50,28,GE80,,,,,6,GE50,23-Sep-19
TEXAS,48,4813500,TX-003907,CENTRAL ISD,4.8135E+11,TX-003907-003907001,CENTRAL H S,103,GE95,1,PS,,,7,GE50,20,GE80,2,PS,73,GE95,8,GE50,44,GE90,,,3,PS,,,23-Sep-19
TEXAS,48,4813500,TX-003907,CENTRAL ISD,4.8135E+11,TX-003907-003907004,STUBBLEFIELD LRN CTR,4,PS,,,,,,,,,1,PS,3,PS,,,,,,,,,,,23-Sep-19
TEXAS,48,4813530,TX-100907,LUMBERTON ISD,4.81353E+11,TX-100907-100907001,LUMBERTON H S,277,90,2,PS,4,PS,,,25,GE80,6,GE50,240,85-89,21,60-79,100,85-89,,,39,80-89,8,GE50,23-Sep-19
TEXAS,48,4813590,TX-101905,CHANNELVIEW ISD,4.81359E+11,TX-101905-101905001,CHANNELVIEW H S,565,96,2,PS,10,GE50,74,GE95,428,95,5,PS,46,GE90,49,GE90,407,97,2,PS,13,GE50,68,85-89,23-Sep-19
TEXAS,48,4813590,TX-101905,CHANNELVIEW ISD,4.81359E+11,TX-101905-101905005,ENDEAVOR HS-JOE FRANK CAMPBELL LEARNING CENTER,110,35-39,,,,,6,LT50,87,45-49,,,17,21-39,5,PS,74,40-44,1,PS,14,LT50,27,21-39,23-Sep-19
TEXAS,48,4813620,TX-103901,CHANNING ISD,4.81362E+11,TX-103901-103901001,CHANNING SCHOOL,9,GE50,,,,,,,2,PS,,,7,GE50,2,PS,5,PS,,,,,,,23-Sep-19
TEXAS,48,4813650,TX-212909,CHAPEL HILL ISD,4.81365E+11,TX-212909-212909001,CHAPEL HILL H S,292,92,,,3,PS,57,GE90,114,90-94,8,GE50,110,90-94,27,60-79,199,90-94,1,PS,12,GE50,27,GE80,23-Sep-19
TEXAS,48,4813680,TX-225906,CHAPEL HILL ISD,4.81368E+11,TX-225906-225906001,CHAPEL HILL H S,85,GE95,1,PS,,,2,PS,34,GE90,1,PS,47,GE90,10,GE50,43,GE90,,,,,9,GE50,23-Sep-19
TEXAS,48,4813710,TX-007901,CHARLOTTE ISD,4.81371E+11,TX-007901-007901001,CHARLOTTE H S,37,GE90,,,,,,,35,GE90,,,2,PS,3,PS,20,GE80,,,,,1,PS,23-Sep-19
TEXAS,48,4813740,TX-206903,CHEROKEE ISD,4.81374E+11,TX-206903-206903001,CHEROKEE SCHOOL,8,GE50,,,,,,,2,PS,1,PS,5,PS,2,PS,4,PS,1,PS,1,PS,,,23-Sep-19
TEXAS,48,4813770,TX-229906,CHESTER ISD,4.81377E+11,TX-229906-229906001,CHESTER H S,18,GE80,,,,,1,PS,1,PS,,,16,GE80,2,PS,9,GE50,,,,,,,23-Sep-19
TEXAS,48,4813800,TX-249904,CHICO ISD,4.8138E+11,TX-249904-249904001,CHICO H S,38,GE90,,,,,,,11,GE50,1,PS,26,GE80,6,GE50,24,GE80,,,4,PS,1,PS,23-Sep-19
TEXAS,48,4813860,TX-038901,CHILDRESS ISD,4.81386E+11,TX-038901-038901001,CHILDRESS H S,58,GE90,2,PS,,,2,PS,22,GE80,1,PS,31,GE90,7,GE50,25,60-79,,,2,PS,1,PS,23-Sep-19
TEXAS,48,4813890,TX-099902,CHILLICOTHE ISD,4.81389E+11,TX-099902-099902001,CHILLICOTHE H S,18,GE80,,,,,,,7,GE50,,,11,GE50,3,PS,16,GE80,,,,,3,PS,23-Sep-19
TEXAS,48,4813920,TX-073901,CHILTON ISD,4.81392E+11,TX-073901-073901001,CHILTON SCHOOL,41,GE90,,,,,10,GE50,21,GE80,,,10,GE50,5,PS,36,GE90,,,4,PS,2,PS,23-Sep-19
TEXAS,48,4813960,TX-161920,CHINA SPRING ISD,4.81396E+11,TX-161920-161920001,CHINA SPRING H S,194,GE95,,,2,PS,10,GE50,28,GE80,6,GE50,148,GE95,20,GE80,46,GE90,,,2,PS,,,23-Sep-19
TEXAS,48,4813960,TX-161920,CHINA SPRING ISD,4.81396E+11,TX-161920-161920002,TURN AROUND GRADUATE,16,GE80,,,,,,,3,PS,,,13,GE50,4,PS,10,GE50,,,5,PS,1,PS,23-Sep-19
TEXAS,48,4813980,TX-174901,CHIRENO ISD,4.81398E+11,TX-174901-174901001,CHIRENO H S,27,GE80,,,,,1,PS,3,PS,1,PS,22,GE80,2,PS,15,GE50,,,1,PS,2,PS,23-Sep-19
TEXAS,48,4814010,TX-226901,CHRISTOVAL ISD,4.81401E+11,TX-226901-226901001,CHRISTOVAL H S,38,GE90,1,PS,,,,,9,GE50,2,PS,26,GE80,1,PS,10,GE50,,,,,,,23-Sep-19
TEXAS,48,4814070,TX-067902,CISCO ISD,4.81407E+11,TX-067902-067902001,CISCO H S,51,GE90,,,,,1,PS,7,GE50,2,PS,41,GE90,7,GE50,23,GE80,1,PS,8,GE50,1,PS,23-Sep-19
TEXAS,48,4814070,TX-067902,CISCO ISD,4.81407E+11,TX-067902-067902004,CISCO LEARNING CENTER,11,GE50,,,,,1,PS,,,1,PS,9,GE50,,,10,GE50,,,6,GE50,,,23-Sep-19
TEXAS,48,4814130,TX-243906,CITY VIEW ISD,4.81413E+11,TX-243906-243906001,CITY VIEW JUNIOR/SENIOR HIGH,58,GE90,,,,,8,GE50,15,GE50,2,PS,33,GE90,12,GE50,34,GE90,,,3,PS,1,PS,23-Sep-19
TEXAS,48,4814160,TX-065901,CLARENDON ISD,4.81416E+11,TX-065901-065901001,CLARENDON H S,34,GE90,,,,,3,PS,5,PS,1,PS,25,GE80,1,PS,13,GE50,,,,,,,23-Sep-19
TEXAS,48,4814190,TX-194904,CLARKSVILLE ISD,4.81419E+11,TX-194904-194904002,CLARKSVILLE MIDDLE AND H S,36,GE90,,,,,22,GE80,7,GE50,,,7,GE50,5,PS,26,GE80,,,2,PS,1,PS,23-Sep-19
TEXAS,48,4814250,TX-006902,CLAUDE ISD,4.81425E+11,TX-006902-006902001,CLAUDE H S,25,GE80,,,,,,,1,PS,1,PS,23,GE80,3,PS,7,GE50,,,1,PS,,,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910001,CLEAR CREEK H S,502,96,1,PS,33,GE90,55,GE90,152,90-94,17,GE80,244,GE95,46,80-89,101,90-94,1,PS,47,80-89,17,GE80,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910002,CLEAR LAKE H S,567,91,1,PS,90,90-94,46,80-89,157,85-89,21,GE80,252,90-94,32,60-69,112,85-89,,,30,60-79,31,80-89,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910003,CLEAR BROOK H S,557,96,1,PS,92,GE95,60,GE90,173,GE95,21,GE80,210,GE95,43,70-79,150,GE95,2,PS,73,GE95,25,GE80,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910004,CLEAR VIEW H S,65,80-84,,,1,PS,4,PS,17,60-79,2,PS,41,GE90,9,GE50,19,60-79,,,14,GE50,1,PS,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910010,CLEAR HORIZONS EARLY COLLEGE H S,95,GE95,,,34,GE90,4,PS,21,GE80,9,GE50,27,GE80,1,PS,24,GE80,,,7,GE50,,,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910009,CLEAR SPRINGS H S,627,97,1,PS,49,GE90,55,GE90,167,GE95,32,GE90,323,98,41,70-79,117,90-94,1,PS,77,GE95,10,GE50,23-Sep-19
TEXAS,48,4814280,TX-084910,CLEAR CREEK ISD,4.81428E+11,TX-084910-084910011,CLEAR FALLS H S,595,95,4,PS,25,GE80,32,GE90,155,GE95,24,GE80,355,95,40,70-79,100,90-94,1,PS,50,80-89,6,GE50,23-Sep-19
TEXAS,48,4814310,TX-126903,CLEBURNE ISD,4.81431E+11,TX-126903-126903001,CLEBURNE H S,379,94,3,PS,4,PS,21,GE80,159,GE95,10,GE50,182,GE95,36,80-89,208,90-94,3,PS,31,70-79,37,GE90,23-Sep-19
TEXAS,48,4814310,TX-126903,CLEBURNE ISD,4.81431E+11,TX-126903-126903002,TEAM SCH,57,70-79,,,1,PS,3,PS,16,60-79,4,PS,33,GE90,1,PS,42,80-89,,,13,GE50,7,GE50,23-Sep-19
TEXAS,48,4814370,TX-146901,CLEVELAND ISD,4.81437E+11,TX-146901-146901001,CLEVELAND H S,276,88,3,PS,,,21,GE80,162,85-89,2,PS,88,85-89,19,GE80,195,90-94,2,PS,60,GE90,56,70-79,23-Sep-19
TEXAS,48,4814370,TX-146901,CLEVELAND ISD,4.81437E+11,TX-146901-146901004,FREDERICK A DOUGLASS LEARNING ACADEMY,30,21-39,,,,,1,PS,13,LT50,,,16,21-39,1,PS,28,21-39,,,10,LT50,7,LT50,23-Sep-19
TEXAS,48,4814400,TX-018901,CLIFTON ISD,4.8144E+11,TX-018901-018901001,CLIFTON H S,79,GE95,1,PS,,,2,PS,19,GE80,2,PS,55,GE90,7,GE50,25,GE80,,,3,PS,2,PS,23-Sep-19
TEXAS,48,4814430,TX-071901,CLINT ISD,4.81443E+11,TX-071901-071901001,CLINT H S,147,GE95,,,,,,,142,GE95,,,5,PS,6,GE50,112,GE95,,,5,PS,20,GE80,23-Sep-19
TEXAS,48,4814430,TX-071901,CLINT ISD,4.81443E+11,TX-071901-071901002,MOUNTAIN VIEW H S,184,90-94,,,,,,,178,90-94,,,6,GE50,14,GE50,146,90-94,1,PS,14,GE50,35,80-89,23-Sep-19
TEXAS,48,4814430,TX-071901,CLINT ISD,4.81443E+11,TX-071901-071901004,HORIZON H S,341,93,,,,,2,PS,325,93,1,PS,13,GE50,22,GE80,279,90-94,,,12,GE50,53,70-79,23-Sep-19
TEXAS,48,4814430,TX-071901,CLINT ISD,4.81443E+11,TX-071901-071901009,CLINT ISD EARLY COLLEGE ACADEMY,89,GE95,,,,,,,89,GE95,,,,,,,78,GE95,,,4,PS,3,PS,23-Sep-19
TEXAS,48,4814450,TX-030902,CLYDE CISD,4.81445E+11,TX-030902-030902001,CLYDE H S,86,GE95,,,,,1,PS,17,GE80,1,PS,67,GE95,4,PS,31,GE90,2,PS,5,PS,1,PS,23-Sep-19
TEXAS,48,4814490,TX-114902,COAHOMA ISD,4.81449E+11,TX-114902-114902001,COAHOMA H S,61,GE95,1,PS,,,,,21,GE80,,,39,GE90,2,PS,21,GE80,,,,,,,23-Sep-19
TEXAS,48,4814520,TX-204901,COLDSPRING-OAKHURST CISD,4.81452E+11,TX-204901-204901001,COLDSPRING-OAKHURST H S,129,85-89,1,PS,,,26,GE80,8,GE50,4,PS,90,80-84,17,60-79,89,85-89,2,PS,15,GE50,2,PS,23-Sep-19
TEXAS,48,4814550,TX-042901,COLEMAN ISD,4.81455E+11,TX-042901-042901001,COLEMAN H S,66,90-94,,,1,PS,4,PS,16,GE80,2,PS,43,GE90,5,PS,24,GE80,,,4,PS,1,PS,23-Sep-19
TEXAS,48,4814580,TX-091902,COLLINSVILLE ISD,4.81458E+11,TX-091902-091902001,COLLINSVILLE H S,47,GE90,,,,,,,7,GE50,,,40,GE90,2,PS,15,GE50,,,2,PS,2,PS,23-Sep-19
TEXAS,48,4814600,TX-229901,COLMESNEIL ISD,4.8146E+11,TX-229901-229901001,COLMESNEIL JH/HS,33,GE90,,,,,,,4,PS,,,29,GE80,1,PS,18,GE80,,,3,PS,1,PS,23-Sep-19
TEXAS,48,4814640,TX-168901,COLORADO ISD,4.81464E+11,TX-168901-168901001,COLORADO H S,65,GE95,,,1,PS,5,PS,35,GE90,,,24,GE80,5,PS,31,GE90,,,1,PS,,,23-Sep-19
TEXAS,48,4814640,TX-168901,COLORADO ISD,4.81464E+11,TX-168901-168901003,WALLACE ACCELERATED H S,16,GE80,,,,,3,PS,5,PS,,,8,GE50,4,PS,10,GE50,,,3,PS,,,23-Sep-19
TEXAS,48,4814670,TX-020907,COLUMBIA-BRAZORIA ISD,4.81467E+11,TX-020907-020907001,COLUMBIA H S,219,93,1,PS,1,PS,28,GE80,61,90-94,3,PS,125,90-94,24,GE80,117,90-94,,,32,GE90,1,PS,23-Sep-19
TEXAS,48,4814700,TX-045902,COLUMBUS ISD,4.8147E+11,TX-045902-045902001,COLUMBUS H S,121,90-94,1,PS,1,PS,16,GE80,34,80-89,3,PS,66,GE95,8,GE50,59,80-89,,,10,GE50,7,GE50,23-Sep-19
TEXAS,48,4814700,TX-045902,COLUMBUS ISD,4.8147E+11,TX-045902-045902002,COLUMBUS ALTERNATIVE SCHOOL,10,GE50,,,,,5,PS,3,PS,1,PS,1,PS,1,PS,9,GE50,,,3,PS,,,23-Sep-19
TEXAS,48,4814730,TX-046902,COMAL ISD,4.81473E+11,TX-046902-046902001,CANYON H S,591,94,,,10,GE50,14,GE50,257,90-94,20,GE80,290,GE95,52,80-89,178,85-89,6,GE50,20,60-79,23,GE80,23-Sep-19
TEXAS,48,4814730,TX-046902,COMAL ISD,4.81473E+11,TX-046902-046902002,SMITHSON VALLEY H S,630,97,3,PS,18,GE80,19,GE80,220,GE95,16,GE80,354,96,50,70-79,88,90-94,1,PS,10,GE50,10,GE50,23-Sep-19
TEXAS,48,4814730,TX-046902,COMAL ISD,4.81473E+11,TX-046902-046902201,COMAL ACADEMY,103,90-94,,,,,1,PS,37,80-89,2,PS,63,GE95,15,GE50,26,GE80,3,PS,7,GE50,4,PS,23-Sep-19
TEXAS,48,4814730,TX-046902,COMAL ISD,4.81473E+11,TX-046902-046902003,CANYON LAKE H S,247,95,2,PS,3,PS,1,PS,56,GE90,5,PS,180,GE95,33,80-89,85,90-94,2,PS,11,GE50,11,GE50,23-Sep-19
TEXAS,48,4814730,TX-046902,COMAL ISD,4.81473E+11,TX-046902-046902007,MEMORIAL EARLY COLLEGE H S WITH ST PHILIP'S,52,GE90,,,1,PS,1,PS,19,GE80,5,PS,26,GE80,1,PS,9,GE50,3,PS,1,PS,1,PS,23-Sep-19
TEXAS,48,4814760,TX-047901,COMANCHE ISD,4.81476E+11,TX-047901-047901001,COMANCHE H S,64,GE95,,,,,2,PS,26,GE80,,,36,GE90,1,PS,31,GE90,,,4,PS,2,PS,23-Sep-19
TEXAS,48,4814790,TX-130902,COMFORT ISD,4.81479E+11,TX-130902-130902001,COMFORT H S,70,90-94,,,,,,,39,GE90,2,PS,29,GE80,12,GE50,26,GE80,,,1,PS,3,PS,23-Sep-19
TEXAS,48,4814820,TX-116903,COMMERCE ISD,4.81482E+11,TX-116903-116903001,COMMERCE H S,128,GE95,2,PS,8,GE50,25,GE80,33,GE90,4,PS,56,GE90,19,GE80,67,GE95,,,1,PS,10,GE50,23-Sep-19
TEXAS,48,4814850,TX-043918,COMMUNITY ISD,4.81485E+11,TX-043918-043918001,COMMUNITY H S,124,GE95,3,PS,1,PS,4,PS,37,GE90,3,PS,76,GE95,6,GE50,46,GE90,,,11,GE50,11,GE50,23-Sep-19
TEXAS,48,4814880,TX-112908,COMO-PICKTON CISD,4.81488E+11,TX-112908-112908001,COMO-PICKTON SCHOOL,56,GE90,,,,,,,21,GE80,1,PS,34,GE90,8,GE50,34,GE90,,,1,PS,5,PS,23-Sep-19
TEXAS,48,4814920,TX-233903,COMSTOCK ISD,4.81492E+11,TX-233903-233903001,COMSTOCK SCHOOL,11,GE50,,,,,,,7,GE50,,,4,PS,1,PS,3,PS,,,,,,,23-Sep-19
TEXAS,48,4814970,TX-161921,CONNALLY ISD,4.81497E+11,TX-161921-161921001,CONNALLY HIGH SCHOOL,168,90-94,2,PS,,,66,GE95,49,GE90,5,PS,46,80-89,12,GE50,104,85-89,,,8,GE50,5,PS,23-Sep-19
TEXAS,48,4815000,TX-170902,CONROE ISD,4.815E+11,TX-170902-170902001,CONROE H S,875,90,6,GE50,16,GE80,91,85-89,467,88,23,GE80,272,90-94,52,70-79,497,88,3,PS,31,80-89,77,65-69,23-Sep-19
TEXAS,48,4815000,TX-170902,CONROE ISD,4.815E+11,TX-170902-170902002,HAUKE ALTER ED,97,70-74,2,PS,1,PS,9,GE50,33,70-79,1,PS,51,70-79,13,GE50,59,70-79,1,PS,5,PS,6,GE50,23-Sep-19
TEXAS,48,4815000,TX-170902,CONROE ISD,4.815E+11,TX-170902-170902003,THE WOODLANDS H S,1046,98,2,PS,66,GE95,30,GE80,260,GE95,30,GE80,658,98,32,80-89,64,85-89,1,PS,8,GE50,55,GE90,23-Sep-19
TEXAS,48,4815000,TX-170902,CONROE ISD,4.815E+11,TX-170902-170902005,OAK RIDGE H S,968,93,8,GE50,37,GE90,113,90-94,260,90-94,20,GE80,530,93,54,70-79,260,85-89,6,GE50,30,GE80,34,70-79,23-Sep-19
TEXAS,48,4815000,TX-170902,CONROE ISD,4.815E+11,TX-170902-170902011,CANEY CREEK H S,392,88,1,PS,5,PS,9,GE50,177,85-89,8,GE50,192,90-94,42,70-79,269,90-94,1,PS,10,GE50,38,70-79,23-Sep-19
TEXAS,48,4815000,TX-170902,CONROE ISD,4.815E+11,TX-170902-170902014,COLLEGE PARK H S,776,95,7,GE50,68,GE95,52,GE90,196,90-94,23,GE80,430,96,22,GE80,130,90-94,,,12,GE50,32,70-79,23-Sep-19
TEXAS,48,4815120,TX-147901,COOLIDGE ISD,4.81512E+11,TX-147901-147901001,COOLIDGE H S,16,GE80,,,,,3,PS,8,GE50,1,PS,4,PS,1,PS,11,GE50,,,,,1,PS,23-Sep-19
TEXAS,48,4815150,TX-060902,COOPER ISD,4.81515E+11,TX-060902-060902001,COOPER H S,66,90-94,,,1,PS,3,PS,5,PS,1,PS,56,GE90,4,PS,29,GE80,1,PS,3,PS,,,23-Sep-19
TEXAS,48,4815180,TX-152906,LUBBOCK-COOPER ISD,4.81518E+11,TX-152906-152906001,LUBBOCK-COOPER HIGH SCHOOL,295,GE99,,,2,PS,7,GE50,96,GE95,5,PS,185,GE95,27,GE80,76,GE95,1,PS,19,GE80,3,PS,23-Sep-19
TEXAS,48,4815210,TX-057922,COPPELL ISD,4.81521E+11,TX-057922-057922001,COPPELL H S,837,98,3,PS,275,GE95,45,GE90,135,GE95,34,GE90,345,98,30,60-79,81,GE95,,,4,PS,29,GE80,23-Sep-19
TEXAS,48,4815210,TX-057922,COPPELL ISD,4.81521E+11,TX-057922-057922003,NEW TECH H S AT COPPELL,64,GE95,1,PS,7,GE50,3,PS,9,GE50,2,PS,42,GE90,2,PS,6,GE50,,,,,,,23-Sep-19
TEXAS,48,4815240,TX-050910,COPPERAS COVE ISD,4.81524E+11,TX-050910-050910001,COPPERAS COVE H S,486,96,2,PS,22,GE80,113,GE95,119,GE95,38,GE90,192,GE95,37,70-79,212,90-94,1,PS,14,GE50,11,GE50,23-Sep-19
TEXAS,48,4815240,TX-050910,COPPERAS COVE ISD,4.81524E+11,TX-050910-050910005,CROSSROADS H S,61,70-74,1,PS,2,PS,10,GE50,10,GE50,3,PS,35,80-89,14,GE50,39,60-69,1,PS,12,GE50,1,PS,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904143,MARY GRETT SCHOOL,27,LE20,,,,,1,PS,22,LE20,,,4,PS,26,LE20,13,LT50,2,PS,2,PS,,,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904001,CARROLL H S,379,93,1,PS,5,PS,26,GE80,295,90-94,3,PS,49,GE90,39,GE90,257,90-94,1,PS,24,60-79,5,PS,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904002,KING H S,338,91,,,14,GE50,21,GE80,235,90-94,2,PS,66,85-89,31,70-79,215,90-94,2,PS,30,GE80,6,GE50,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904003,ROY MILLER H S AND METRO SCHOOL OF DESIGN,285,79,,,,,19,60-79,245,80-84,2,PS,19,60-79,25,60-79,242,80-84,1,PS,25,40-59,18,60-79,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904004,MOODY H S,326,92,,,2,PS,11,GE50,298,90-94,1,PS,14,GE50,32,80-89,283,90-94,1,PS,26,60-79,12,GE50,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904005,RAY H S,449,92,,,5,PS,13,GE50,361,91,3,PS,67,90-94,32,70-79,328,90,1,PS,41,80-89,7,GE50,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904009,COLES H S AND EDUCATIONAL CENTER,426,78,2,PS,1,PS,19,GE80,365,78,3,PS,36,80-89,24,GE80,342,77,6,GE50,75,70-74,10,GE50,23-Sep-19
TEXAS,48,4815270,TX-178904,CORPUS CHRISTI ISD,4.81527E+11,TX-178904-178904008,COLLEGIATE H S,93,GE95,,,4,PS,4,PS,75,GE95,,,10,GE50,,,76,GE95,,,7,GE50,,,23-Sep-19
