StateCode,CountyName,PlanIDStandardComponent,PlanType,MedicalDeductibleIndividual,MedicalDeductibleFamilySt,MedicalMaximumOutOfPocket,count
AR,Yell,70525AR0070001,POS,5000,10000,6450,4845
AR,Yell,70525AR0070002,POS,3500,7000,6450,4846
AR,Yell,70525AR0070003,POS,2500,5000,6850,4847
AR,Yell,70525AR0070006,POS,6850,13700,6850,4848
AR,Yell,70525AR0070050,POS,2000,4000,3500,4849
AR,Yell,70525AR0070151,POS,3000,6000,4000,4850
AR,Yell,75293AR0250001,PPO,500,1000,5000,4851
AR,Yell,75293AR0260001,PPO,1000,2000,4500,4852
AR,Yell,75293AR0270001,PPO,2500,5000,6850,4853
AR,Yell,75293AR0280001,PPO,3500,7000,6850,4855
AR,Yell,75293AR0290001,PPO,6200,12400,6850,4856
AR,Yell,75293AR0310001,PPO,6300,12600,6300,4857
AR,Yell,75293AR0320001,PPO,6850,13700,6850,4858
AR,Yell,75293AR0330001,PPO,500,1000,4500,4859
AR,Yell,75293AR0350001,PPO,2600,5200,6850,4861
AR,Yell,75293AR0370001,PPO,6350,12700,6850,4862
AR,Yell,75293AR1180001,PPO,1500,3000,6850,4863
AR,Yell,75293AR1190001,PPO,3350,6700,3350,4864
AZ,Apache,53901AZ1340001,HMO,4000,8000,6400,4866
AZ,Apache,53901AZ1340002,HMO,6000,12000,6850,4867
AZ,Apache,53901AZ1350001,HMO,3250,6500,5500,4868
AZ,Apache,53901AZ1350002,HMO,5500,11000,6500,4869
AZ,Apache,53901AZ1350003,HMO,6550,13100,6550,4870
AZ,Apache,53901AZ1360001,HMO,6850,13700,6850,4854
AZ,Apache,70239AZ0010045,HMO,1500,3000,4500,4860
AZ,Apache,70239AZ0010046,HMO,2500,5000,6850,4871
AZ,Apache,70239AZ0010047,HMO,6850,13700,6850,4872
AZ,Apache,70239AZ0010068,HMO,6850,13700,6850,4873
AZ,Apache,98971AZ0020001,PPO,6500,13000,6850,4874
AZ,Apache,98971AZ0020002,PPO,5500,11000,6500,4875
AZ,Apache,98971AZ0020003,PPO,6850,13700,6850,4876
AZ,Apache,98971AZ0020004,PPO,1000,2000,6850,4877
AZ,Apache,98971AZ0020005,PPO,500,1000,6850,4878
AZ,Apache,98971AZ0020007,PPO,2000,4000,6850,4879
AZ,Apache,98971AZ0020008,PPO,3000,6000,6500,4880
AZ,Apache,98971AZ0020009,PPO,3500,7000,6850,4882
AZ,Apache,98971AZ0020010,PPO,2000,4000,6500,4883
AZ,Apache,98971AZ0020011,PPO,0,0,6850,4884
AZ,Apache,98971AZ0020012,PPO,4500,9000,6850,4885
AZ,Cochise,53901AZ1340001,HMO,4000,8000,6400,4887
AZ,Cochise,53901AZ1340002,HMO,6000,12000,6850,4888
AZ,Cochise,53901AZ1350001,HMO,3250,6500,5500,4889
AZ,Cochise,53901AZ1350002,HMO,5500,11000,6500,4890
AZ,Cochise,53901AZ1350003,HMO,6550,13100,6550,4891
AZ,Cochise,53901AZ1360001,HMO,6850,13700,6850,4881
AZ,Cochise,98971AZ0020001,PPO,6500,13000,6850,4892
AZ,Cochise,98971AZ0020002,PPO,5500,11000,6500,4893
AZ,Cochise,98971AZ0020003,PPO,6850,13700,6850,4894
AZ,Cochise,98971AZ0020004,PPO,1000,2000,6850,4895
AZ,Cochise,98971AZ0020005,PPO,500,1000,6850,4896
AZ,Cochise,98971AZ0020007,PPO,2000,4000,6850,4897
AZ,Cochise,98971AZ0020008,PPO,3000,6000,6500,4898
AZ,Cochise,98971AZ0020009,PPO,3500,7000,6850,4899
AZ,Cochise,98971AZ0020010,PPO,2000,4000,6500,4900
AZ,Cochise,98971AZ0020011,PPO,0,0,6850,4901
AZ,Cochise,98971AZ0020012,PPO,4500,9000,6850,4903
AZ,Coconino,53901AZ1340001,HMO,4000,8000,6400,4904
AZ,Coconino,53901AZ1340002,HMO,6000,12000,6850,4905
AZ,Coconino,53901AZ1350001,HMO,3250,6500,5500,4906
AZ,Coconino,53901AZ1350002,HMO,5500,11000,6500,4908
AZ,Coconino,53901AZ1350003,HMO,6550,13100,6550,4909
AZ,Coconino,53901AZ1360001,HMO,6850,13700,6850,4910
AZ,Coconino,70239AZ0010048,HMO,1500,3000,4500,4911
AZ,Coconino,70239AZ0010049,HMO,2500,5000,6850,4912
AZ,Coconino,70239AZ0010050,HMO,6850,13700,6850,4913
AZ,Coconino,70239AZ0010069,HMO,6850,13700,6850,4914
AZ,Coconino,98971AZ0020001,PPO,6500,13000,6850,4915
AZ,Coconino,98971AZ0020002,PPO,5500,11000,6500,4916
AZ,Coconino,98971AZ0020003,PPO,6850,13700,6850,4917
AZ,Coconino,98971AZ0020004,PPO,1000,2000,6850,4918
AZ,Coconino,98971AZ0020005,PPO,500,1000,6850,4919
AZ,Coconino,98971AZ0020007,PPO,2000,4000,6850,4921
AZ,Coconino,98971AZ0020008,PPO,3000,6000,6500,4922
AZ,Coconino,98971AZ0020009,PPO,3500,7000,6850,4923
AZ,Coconino,98971AZ0020010,PPO,2000,4000,6500,4924
AZ,Coconino,98971AZ0020011,PPO,0,0,6850,4886
AZ,Coconino,98971AZ0020012,PPO,4500,9000,6850,4925
AZ,Gila,53901AZ1340001,HMO,4000,8000,6400,4926
AZ,Gila,53901AZ1340002,HMO,6000,12000,6850,4927
AZ,Gila,53901AZ1350001,HMO,3250,6500,5500,4928
AZ,Gila,53901AZ1350002,HMO,5500,11000,6500,4930
AZ,Gila,53901AZ1350003,HMO,6550,13100,6550,4931
AZ,Gila,53901AZ1360001,HMO,6850,13700,6850,4932
AZ,Gila,70239AZ0010057,HMO,1500,3000,4500,4933
AZ,Gila,70239AZ0010058,HMO,2500,5000,6850,4934
AZ,Gila,70239AZ0010059,HMO,6850,13700,6850,4935
AZ,Gila,70239AZ0010072,HMO,6850,13700,6850,4936
AZ,Gila,98971AZ0020001,PPO,6500,13000,6850,4937
AZ,Gila,98971AZ0020002,PPO,5500,11000,6500,4938
AZ,Gila,98971AZ0020003,PPO,6850,13700,6850,4939
AZ,Gila,98971AZ0020004,PPO,1000,2000,6850,4940
AZ,Gila,98971AZ0020005,PPO,500,1000,6850,4941
AZ,Gila,98971AZ0020007,PPO,2000,4000,6850,4943
AZ,Gila,98971AZ0020008,PPO,3000,6000,6500,4944
AZ,Gila,98971AZ0020009,PPO,3500,7000,6850,4945
AZ,Gila,98971AZ0020010,PPO,2000,4000,6500,4946
AZ,Gila,98971AZ0020011,PPO,0,0,6850,4902
AZ,Gila,98971AZ0020012,PPO,4500,9000,6850,4947
AZ,Graham,53901AZ1340001,HMO,4000,8000,6400,4948
AZ,Graham,53901AZ1340002,HMO,6000,12000,6850,4949
AZ,Graham,53901AZ1350001,HMO,3250,6500,5500,4950
AZ,Graham,53901AZ1350002,HMO,5500,11000,6500,4952
AZ,Graham,53901AZ1350003,HMO,6550,13100,6550,4953
AZ,Graham,53901AZ1360001,HMO,6850,13700,6850,4954
AZ,Graham,98971AZ0020001,PPO,6500,13000,6850,4955
AZ,Graham,98971AZ0020002,PPO,5500,11000,6500,4956
AZ,Graham,98971AZ0020003,PPO,6850,13700,6850,4957
AZ,Graham,98971AZ0020004,PPO,1000,2000,6850,4958
AZ,Graham,98971AZ0020005,PPO,500,1000,6850,4959
AZ,Graham,98971AZ0020007,PPO,2000,4000,6850,4960
AZ,Graham,98971AZ0020008,PPO,3000,6000,6500,4961
AZ,Graham,98971AZ0020009,PPO,3500,7000,6850,4963
AZ,Graham,98971AZ0020010,PPO,2000,4000,6500,4964
AZ,Graham,98971AZ0020011,PPO,0,0,6850,4965
AZ,Graham,98971AZ0020012,PPO,4500,9000,6850,4966
AZ,Greenlee,53901AZ1340001,HMO,4000,8000,6400,4968
AZ,Greenlee,53901AZ1340002,HMO,6000,12000,6850,4969
AZ,Greenlee,53901AZ1350001,HMO,3250,6500,5500,4970
AZ,Greenlee,53901AZ1350002,HMO,5500,11000,6500,4971
AZ,Greenlee,53901AZ1350003,HMO,6550,13100,6550,4972
AZ,Greenlee,53901AZ1360001,HMO,6850,13700,6850,4962
AZ,Greenlee,98971AZ0020001,PPO,6500,13000,6850,4973
AZ,Greenlee,98971AZ0020002,PPO,5500,11000,6500,4974
AZ,Greenlee,98971AZ0020003,PPO,6850,13700,6850,4975
AZ,Greenlee,98971AZ0020004,PPO,1000,2000,6850,4976
AZ,Greenlee,98971AZ0020005,PPO,500,1000,6850,4977
AZ,Greenlee,98971AZ0020007,PPO,2000,4000,6850,4978
AZ,Greenlee,98971AZ0020008,PPO,3000,6000,6500,4979
AZ,Greenlee,98971AZ0020009,PPO,3500,7000,6850,4980
AZ,Greenlee,98971AZ0020010,PPO,2000,4000,6500,4981
AZ,Greenlee,98971AZ0020011,PPO,0,0,6850,4982
AZ,Greenlee,98971AZ0020012,PPO,4500,9000,6850,4984
AZ,La Paz,53901AZ1340001,HMO,4000,8000,6400,4985
AZ,La Paz,53901AZ1340002,HMO,6000,12000,6850,4986
AZ,La Paz,53901AZ1350001,HMO,3250,6500,5500,4987
AZ,La Paz,53901AZ1350002,HMO,5500,11000,6500,4989
AZ,La Paz,53901AZ1350003,HMO,6550,13100,6550,4990
AZ,La Paz,53901AZ1360001,HMO,6850,13700,6850,4991
AZ,La Paz,98971AZ0020001,PPO,6500,13000,6850,4992
AZ,La Paz,98971AZ0020002,PPO,5500,11000,6500,4993
AZ,La Paz,98971AZ0020003,PPO,6850,13700,6850,4994
AZ,La Paz,98971AZ0020004,PPO,1000,2000,6850,4967
AZ,La Paz,98971AZ0020005,PPO,500,1000,6850,4983
AZ,La Paz,98971AZ0020007,PPO,2000,4000,6850,4996
AZ,La Paz,98971AZ0020008,PPO,3000,6000,6500,4997
AZ,La Paz,98971AZ0020009,PPO,3500,7000,6850,4998
AZ,La Paz,98971AZ0020010,PPO,2000,4000,6500,4999
AZ,La Paz,98971AZ0020011,PPO,0,0,6850,4988
AZ,Maricopa,23307AZ0400001,HMO,6850,13700,6850,5001
AZ,Maricopa,23307AZ0400002,HMO,6450,12900,6450,5002
AZ,Maricopa,23307AZ0400003,HMO,3800,7600,6300,5003
AZ,Maricopa,23307AZ0400004,HMO,2250,4500,3500,5004
AZ,Maricopa,23307AZ0400005,HMO,500,1000,1500,4907
AZ,Maricopa,53901AZ1080001,HMO,1000,2000,5500,4929
AZ,Maricopa,53901AZ1080003,HMO,4000,8000,6400,5005
AZ,Maricopa,53901AZ1080004,HMO,6000,12000,6850,5006
AZ,Maricopa,53901AZ1090001,HMO,1000,2000,5500,5007
AZ,Maricopa,53901AZ1090003,HMO,4000,8000,6400,5008
AZ,Maricopa,53901AZ1090004,HMO,6000,12000,6850,5009
AZ,Maricopa,53901AZ1140001,HMO,1500,3000,5500,5011
AZ,Maricopa,53901AZ1140003,HMO,3250,6500,5500,5012
AZ,Maricopa,53901AZ1140004,HMO,5500,11000,6500,5013
AZ,Maricopa,53901AZ1140005,HMO,6550,13100,6550,5014
AZ,Maricopa,53901AZ1150001,HMO,1500,3000,5500,5015
AZ,Maricopa,53901AZ1150003,HMO,3250,6500,5500,5017
AZ,Maricopa,53901AZ1150004,HMO,5500,11000,6500,5018
AZ,Maricopa,53901AZ1150005,HMO,6550,13100,6550,5019
AZ,Maricopa,53901AZ1170001,HMO,6850,13700,6850,5020
AZ,Maricopa,53901AZ1180001,HMO,6850,13700,6850,5021
AZ,Maricopa,65441AZ0050001,HMO,1800,3600,4900,5022
AZ,Maricopa,65441AZ0050002,HMO,4000,8000,6700,5023
AZ,Maricopa,65441AZ0050003,HMO,6150,12300,6850,5024
AZ,Maricopa,65441AZ0050004,HMO,6850,13700,6850,5025
AZ,Maricopa,65441AZ0060001,HMO,1800,3600,4900,5026
AZ,Maricopa,65441AZ0060002,HMO,4000,8000,6700,5027
AZ,Maricopa,65441AZ0070001,HMO,1800,3600,4900,5028
AZ,Maricopa,65441AZ0070002,HMO,4000,8000,6700,5029
AZ,Maricopa,65441AZ0070003,HMO,6150,12300,6850,5030
AZ,Maricopa,65441AZ0070004,HMO,6850,13700,6850,5031
AZ,Maricopa,65441AZ0080001,HMO,1800,3600,4900,5032
AZ,Maricopa,65441AZ0080002,HMO,4000,8000,6700,5033
AZ,Maricopa,65441AZ0090001,HMO,1800,3600,4900,5034
AZ,Maricopa,65441AZ0090002,HMO,4000,8000,6700,5035
AZ,Maricopa,65441AZ0090003,HMO,6150,12300,6850,5036
AZ,Maricopa,65441AZ0090004,HMO,6850,13700,6850,5037
AZ,Maricopa,65441AZ0100001,HMO,1800,3600,4900,5038
AZ,Maricopa,65441AZ0100002,HMO,4000,8000,6700,5039
AZ,Maricopa,70239AZ0010066,HMO,2500,5000,6850,5041
AZ,Maricopa,70239AZ0010067,HMO,6850,13700,6850,5042
AZ,Maricopa,70239AZ0010075,HMO,6850,13700,6850,5043
AZ,Maricopa,70239AZ0010076,HMO,1500,3000,4500,5044
AZ,Maricopa,70239AZ0010077,HMO,2500,5000,6850,5045
AZ,Maricopa,70239AZ0010078,HMO,6850,13700,6850,5040
AZ,Maricopa,70239AZ0010079,HMO,6850,13700,6850,5046
AZ,Maricopa,70239AZ0010080,HMO,3100,6200,6850,5047
AZ,Maricopa,78611AZ0060001,HMO,5250,10500,5250,5048
AZ,Maricopa,78611AZ0060002,HMO,4510,9020,4510,5049
AZ,Maricopa,78611AZ0060003,HMO,6850,13700,6850,5050
AZ,Maricopa,78611AZ0060004,HMO,6850,13700,6850,5051
AZ,Maricopa,78611AZ0060005,HMO,6450,12900,6450,5052
AZ,Maricopa,78611AZ0060006,HMO,3500,7000,3500,5053
AZ,Maricopa,78611AZ0060007,HMO,3500,7000,3500,5054
AZ,Maricopa,91450AZ0080026,HMO,500,1000,6000,5055
AZ,Maricopa,91450AZ0080027,HMO,4500,9000,6350,5056
AZ,Maricopa,91450AZ0080029,HMO,500,1000,6000,5057
AZ,Maricopa,91450AZ0080030,HMO,4500,9000,6350,5058
AZ,Maricopa,91450AZ0080031,HMO,5750,11500,6200,5059
AZ,Maricopa,91450AZ0080032,HMO,5750,11500,6200,5060
AZ,Maricopa,97667AZ0110003,HMO,6000,12000,6500,5061
AZ,Maricopa,97667AZ0110004,HMO,6400,12800,6700,5062
AZ,Maricopa,97667AZ0110005,HMO,2700,5400,6500,5063
AZ,Maricopa,97667AZ0110006,HMO,3000,6000,6700,5064
AZ,Maricopa,97667AZ0110007,HMO,4000,8000,6700,5066
AZ,Maricopa,97667AZ0110008,HMO,5000,10000,6700,5067
AZ,Maricopa,97667AZ0110009,HMO,1500,3000,4500,5068
AZ,Maricopa,98971AZ0020001,PPO,6500,13000,6850,5069
AZ,Maricopa,98971AZ0020002,PPO,5500,11000,6500,5070
AZ,Maricopa,98971AZ0020003,PPO,6850,13700,6850,5065
AZ,Maricopa,98971AZ0020004,PPO,1000,2000,6850,5071
AZ,Maricopa,98971AZ0020005,PPO,500,1000,6850,5072
AZ,Maricopa,98971AZ0020007,PPO,2000,4000,6850,5073
AZ,Maricopa,98971AZ0020008,PPO,3000,6000,6500,5074
AZ,Maricopa,98971AZ0020009,PPO,3500,7000,6850,5076
AZ,Maricopa,98971AZ0020010,PPO,2000,4000,6500,5077
AZ,Maricopa,98971AZ0020011,PPO,0,0,6850,5078
AZ,Maricopa,98971AZ0020012,PPO,4500,9000,6850,5079
AZ,Mohave,53901AZ1340001,HMO,4000,8000,6400,5081
AZ,Mohave,53901AZ1340002,HMO,6000,12000,6850,5082
AZ,Mohave,53901AZ1350001,HMO,3250,6500,5500,5083
AZ,Mohave,53901AZ1350002,HMO,5500,11000,6500,5084
AZ,Mohave,53901AZ1350003,HMO,6550,13100,6550,5085
AZ,Mohave,53901AZ1360001,HMO,6850,13700,6850,5075
AZ,Mohave,70239AZ0010051,HMO,1500,3000,4500,5086
AZ,Mohave,70239AZ0010052,HMO,2500,5000,6850,5087
AZ,Mohave,70239AZ0010053,HMO,6850,13700,6850,5088
AZ,Mohave,70239AZ0010070,HMO,6850,13700,6850,5089
AZ,Mohave,98971AZ0020001,PPO,6500,13000,6850,5090
AZ,Mohave,98971AZ0020002,PPO,5500,11000,6500,5091
AZ,Mohave,98971AZ0020003,PPO,6850,13700,6850,5080
AZ,Mohave,98971AZ0020004,PPO,1000,2000,6850,5092
AZ,Mohave,98971AZ0020005,PPO,500,1000,6850,5093
AZ,Mohave,98971AZ0020007,PPO,2000,4000,6850,5094
AZ,Mohave,98971AZ0020008,PPO,3000,6000,6500,5095
AZ,Mohave,98971AZ0020009,PPO,3500,7000,6850,5097
AZ,Mohave,98971AZ0020010,PPO,2000,4000,6500,5098
AZ,Mohave,98971AZ0020011,PPO,0,0,6850,5099
AZ,Mohave,98971AZ0020012,PPO,4500,9000,6850,5100
AZ,Navajo,53901AZ1340001,HMO,4000,8000,6400,5102
AZ,Navajo,53901AZ1340002,HMO,6000,12000,6850,5103
AZ,Navajo,53901AZ1350001,HMO,3250,6500,5500,5104
AZ,Navajo,53901AZ1350002,HMO,5500,11000,6500,5105
AZ,Navajo,53901AZ1350003,HMO,6550,13100,6550,5106
AZ,Navajo,53901AZ1360001,HMO,6850,13700,6850,5096
AZ,Navajo,70239AZ0010054,HMO,1500,3000,4500,5107
AZ,Navajo,70239AZ0010055,HMO,2500,5000,6850,5108
AZ,Navajo,70239AZ0010056,HMO,6850,13700,6850,5109
AZ,Navajo,70239AZ0010071,HMO,6850,13700,6850,5110
AZ,Navajo,98971AZ0020001,PPO,6500,13000,6850,5111
AZ,Navajo,98971AZ0020002,PPO,5500,11000,6500,5112
AZ,Navajo,98971AZ0020003,PPO,6850,13700,6850,5101
AZ,Navajo,98971AZ0020004,PPO,1000,2000,6850,5113
AZ,Navajo,98971AZ0020005,PPO,500,1000,6850,5114
AZ,Navajo,98971AZ0020007,PPO,2000,4000,6850,5115
AZ,Navajo,98971AZ0020008,PPO,3000,6000,6500,5116
AZ,Navajo,98971AZ0020009,PPO,3500,7000,6850,5118
AZ,Navajo,98971AZ0020010,PPO,2000,4000,6500,5119
AZ,Navajo,98971AZ0020011,PPO,0,0,6850,5120
AZ,Navajo,98971AZ0020012,PPO,4500,9000,6850,5121
AZ,Pima,23307AZ0400011,HMO,6850,13700,6850,5122
AZ,Pima,23307AZ0400012,HMO,6450,12900,6450,5117
AZ,Pima,23307AZ0400013,HMO,3800,7600,6300,5123
AZ,Pima,23307AZ0400014,HMO,2250,4500,3500,5124
AZ,Pima,23307AZ0400015,HMO,500,1000,1500,5125
AZ,Pima,53901AZ1340001,HMO,4000,8000,6400,5126
AZ,Pima,53901AZ1340002,HMO,6000,12000,6850,5127
AZ,Pima,53901AZ1350001,HMO,3250,6500,5500,5129
AZ,Pima,53901AZ1350002,HMO,5500,11000,6500,5130
AZ,Pima,53901AZ1350003,HMO,6550,13100,6550,5131
AZ,Pima,53901AZ1360001,HMO,6850,13700,6850,5132
AZ,Pima,70239AZ0010063,HMO,1500,3000,4500,5133
AZ,Pima,70239AZ0010064,HMO,2500,5000,6850,5135
AZ,Pima,70239AZ0010065,HMO,6850,13700,6850,5136
AZ,Pima,70239AZ0010074,HMO,6850,13700,6850,5137
AZ,Pima,91450AZ0080026,HMO,500,1000,6000,5138
AZ,Pima,91450AZ0080027,HMO,4500,9000,6350,5139
AZ,Pima,91450AZ0080029,HMO,500,1000,6000,5134
AZ,Pima,91450AZ0080030,HMO,4500,9000,6350,5140
AZ,Pima,91450AZ0080031,HMO,5750,11500,6200,5141
AZ,Pima,91450AZ0080032,HMO,5750,11500,6200,5142
AZ,Pima,98971AZ0020001,PPO,6500,13000,6850,5143
AZ,Pima,98971AZ0020002,PPO,5500,11000,6500,5144
AZ,Pima,98971AZ0020003,PPO,6850,13700,6850,5128
AZ,Pima,98971AZ0020004,PPO,1000,2000,6850,5145
AZ,Pima,98971AZ0020005,PPO,500,1000,6850,5146
AZ,Pima,98971AZ0020007,PPO,2000,4000,6850,5147
AZ,Pima,98971AZ0020008,PPO,3000,6000,6500,5148
AZ,Pima,98971AZ0020009,PPO,3500,7000,6850,5150
AZ,Pima,98971AZ0020010,PPO,2000,4000,6500,5151
AZ,Pima,98971AZ0020011,PPO,0,0,6850,5152
AZ,Pima,98971AZ0020012,PPO,4500,9000,6850,5153
AZ,Pinal,53901AZ1340001,HMO,4000,8000,6400,5155
AZ,Pinal,53901AZ1340002,HMO,6000,12000,6850,5156
AZ,Pinal,53901AZ1350001,HMO,3250,6500,5500,5157
AZ,Pinal,53901AZ1350002,HMO,5500,11000,6500,5158
AZ,Pinal,53901AZ1350003,HMO,6550,13100,6550,5159
AZ,Pinal,53901AZ1360001,HMO,6850,13700,6850,5149
AZ,Pinal,98971AZ0020001,PPO,6500,13000,6850,5160
AZ,Pinal,98971AZ0020002,PPO,5500,11000,6500,5161
AZ,Pinal,98971AZ0020003,PPO,6850,13700,6850,5162
AZ,Pinal,98971AZ0020004,PPO,1000,2000,6850,5163
AZ,Pinal,98971AZ0020005,PPO,500,1000,6850,5164
AZ,Pinal,98971AZ0020007,PPO,2000,4000,6850,5165
AZ,Pinal,98971AZ0020008,PPO,3000,6000,6500,5166
AZ,Pinal,98971AZ0020009,PPO,3500,7000,6850,5167
AZ,Pinal,98971AZ0020010,PPO,2000,4000,6500,5168
AZ,Pinal,98971AZ0020011,PPO,0,0,6850,5169
AZ,Pinal,98971AZ0020012,PPO,4500,9000,6850,5171
AZ,Santa Cruz,53901AZ1340001,HMO,4000,8000,6400,5172
AZ,Santa Cruz,53901AZ1340002,HMO,6000,12000,6850,5173
AZ,Santa Cruz,53901AZ1350001,HMO,3250,6500,5500,5174
AZ,Santa Cruz,53901AZ1350002,HMO,5500,11000,6500,5176
AZ,Santa Cruz,53901AZ1350003,HMO,6550,13100,6550,5177
AZ,Santa Cruz,53901AZ1360001,HMO,6850,13700,6850,5178
AZ,Santa Cruz,98971AZ0020001,PPO,6500,13000,6850,5179
AZ,Santa Cruz,98971AZ0020002,PPO,5500,11000,6500,5180
AZ,Santa Cruz,98971AZ0020003,PPO,6850,13700,6850,5181
AZ,Santa Cruz,98971AZ0020004,PPO,1000,2000,6850,5154
AZ,Santa Cruz,98971AZ0020005,PPO,500,1000,6850,5170
AZ,Santa Cruz,98971AZ0020007,PPO,2000,4000,6850,5182
AZ,Santa Cruz,98971AZ0020008,PPO,3000,6000,6500,5183
AZ,Santa Cruz,98971AZ0020009,PPO,3500,7000,6850,5184
AZ,Santa Cruz,98971AZ0020010,PPO,2000,4000,6500,5185
AZ,Santa Cruz,98971AZ0020011,PPO,0,0,6850,5175
AZ,Santa Cruz,98971AZ0020012,PPO,4500,9000,6850,5186
AZ,Yavapai,53901AZ1340001,HMO,4000,8000,6400,5187
AZ,Yavapai,53901AZ1340002,HMO,6000,12000,6850,5188
AZ,Yavapai,53901AZ1350001,HMO,3250,6500,5500,5189
AZ,Yavapai,53901AZ1350002,HMO,5500,11000,6500,5191
AZ,Yavapai,53901AZ1350003,HMO,6550,13100,6550,5192
AZ,Yavapai,53901AZ1360001,HMO,6850,13700,6850,5193
AZ,Yavapai,98971AZ0020001,PPO,6500,13000,6850,5194
AZ,Yavapai,98971AZ0020002,PPO,5500,11000,6500,5195
AZ,Yavapai,98971AZ0020003,PPO,6850,13700,6850,5196
AZ,Yavapai,98971AZ0020004,PPO,1000,2000,6850,5197
AZ,Yavapai,98971AZ0020005,PPO,500,1000,6850,5198
AZ,Yavapai,98971AZ0020007,PPO,2000,4000,6850,5199
AZ,Yavapai,98971AZ0020008,PPO,3000,6000,6500,5200
AZ,Yavapai,98971AZ0020009,PPO,3500,7000,6850,5202
AZ,Yavapai,98971AZ0020010,PPO,2000,4000,6500,5203
AZ,Yavapai,98971AZ0020011,PPO,0,0,6850,5204
AZ,Yavapai,98971AZ0020012,PPO,4500,9000,6850,5205
AZ,Yuma,53901AZ1340001,HMO,4000,8000,6400,5207
AZ,Yuma,53901AZ1340002,HMO,6000,12000,6850,5208
AZ,Yuma,53901AZ1350001,HMO,3250,6500,5500,5209
AZ,Yuma,53901AZ1350002,HMO,5500,11000,6500,5210
AZ,Yuma,53901AZ1350003,HMO,6550,13100,6550,5211
AZ,Yuma,53901AZ1360001,HMO,6850,13700,6850,5201
AZ,Yuma,98971AZ0020001,PPO,6500,13000,6850,5212
AZ,Yuma,98971AZ0020002,PPO,5500,11000,6500,5213
AZ,Yuma,98971AZ0020003,PPO,6850,13700,6850,5214
AZ,Yuma,98971AZ0020004,PPO,1000,2000,6850,5215
AZ,Yuma,98971AZ0020005,PPO,500,1000,6850,5216
AZ,Yuma,98971AZ0020007,PPO,2000,4000,6850,5217
AZ,Yuma,98971AZ0020008,PPO,3000,6000,6500,5218
AZ,Yuma,98971AZ0020009,PPO,3500,7000,6850,5219
AZ,Yuma,98971AZ0020010,PPO,2000,4000,6500,5220
AZ,Yuma,98971AZ0020011,PPO,0,0,6850,5221
AZ,Yuma,98971AZ0020012,PPO,4500,9000,6850,5223
DE,Kent,29497DE0090001,PPO,6850,13700,6850,5224
DE,Kent,29497DE0090002,PPO,6450,12900,6450,5225
DE,Kent,29497DE0090003,PPO,1400,2800,5000,5226
DE,Kent,29497DE0090004,PPO,3500,7000,6250,5227
DE,Kent,67190DE0080001,HMO,6850,13700,6850,5228
DE,Kent,67190DE0080002,HMO,6450,12900,6450,5229
DE,Kent,67190DE0080003,HMO,1400,2800,5000,5230
DE,Kent,67190DE0080004,HMO,3500,7000,6250,5231
DE,Kent,76168DE0390001,EPO,3100,6200,6850,5232
DE,Kent,76168DE0390002,EPO,2100,4200,2100,5233
DE,Kent,76168DE0400001,EPO,6850,13700,6850,5234
DE,Kent,76168DE0410002,EPO,0,0,6000,5235
DE,Kent,76168DE0410004,EPO,300,600,1300,5236
DE,Kent,76168DE0410006,EPO,1000,2000,3000,5237
DE,Kent,76168DE0410008,EPO,3000,6000,6850,5238
DE,Kent,76168DE0410010,EPO,6000,12000,6850,5239
DE,Kent,76168DE0410011,EPO,1550,3100,2500,5240
DE,Kent,76168DE0410012,EPO,750,1500,3750,5241
DE,Kent,76168DE0410013,EPO,4000,8000,6850,5242
DE,Kent,76168DE0420001,EPO,6300,12600,6300,5243
DE,Kent,76168DE0420002,EPO,2000,4000,2000,5244
DE,Kent,76168DE0420004,EPO,3400,6800,3400,5245
DE,Kent,76168DE0560001,PPO,1500,3000,3500,5246
DE,Kent,76168DE0560002,PPO,1800,3600,3500,5247
DE,Kent,76168DE0630001,EPO,6850,13700,6850,5248
DE,Kent,76168DE0640001,EPO,900,1800,2700,5249
DE,Kent,76168DE0640002,EPO,1200,2400,3750,5250
DE,Kent,76168DE0640003,EPO,2300,4600,6850,5251
DE,Kent,76168DE0640004,EPO,2800,5600,6850,5252
DE,New Castle,29497DE0090001,PPO,6850,13700,6850,5253
DE,New Castle,29497DE0090002,PPO,6450,12900,6450,5254
DE,New Castle,29497DE0090003,PPO,1400,2800,5000,5255
DE,New Castle,29497DE0090004,PPO,3500,7000,6250,5257
DE,New Castle,67190DE0080001,HMO,6850,13700,6850,5258
DE,New Castle,67190DE0080002,HMO,6450,12900,6450,5259
DE,New Castle,67190DE0080003,HMO,1400,2800,5000,5260
DE,New Castle,67190DE0080004,HMO,3500,7000,6250,5261
DE,New Castle,76168DE0390001,EPO,3100,6200,6850,5262
DE,New Castle,76168DE0390002,EPO,2100,4200,2100,5263
DE,New Castle,76168DE0400001,EPO,6850,13700,6850,5264
DE,New Castle,76168DE0410002,EPO,0,0,6000,5265
DE,New Castle,76168DE0410004,EPO,300,600,1300,5266
DE,New Castle,76168DE0410006,EPO,1000,2000,3000,5267
DE,New Castle,76168DE0410008,EPO,3000,6000,6850,5268
DE,New Castle,76168DE0410010,EPO,6000,12000,6850,5269
DE,New Castle,76168DE0410011,EPO,1550,3100,2500,5270
